query-id,corpus-id,score
trec-202120,NCT03252353,2
trec-202120,NCT03431727,2
trec-202120,NCT03613623,2
trec-202120,NCT03710499,2
trec-202120,NCT03789656,2
trec-202120,NCT03792555,2
trec-202120,NCT03815838,2
trec-202120,NCT04076462,2
trec-202120,NCT04292587,2
trec-202120,NCT04837040,2
trec-202125,NCT00001250,2
trec-202125,NCT00002542,2
trec-202125,NCT00003088,2
trec-202125,NCT00003782,2
trec-202125,NCT00006110,2
trec-202125,NCT00009945,2
trec-202125,NCT00021255,2
trec-202125,NCT00041119,2
trec-202125,NCT00058526,2
trec-202125,NCT00068263,2
trec-202125,NCT00103181,2
trec-202125,NCT00121992,2
trec-202125,NCT00148668,2
trec-202125,NCT00174655,2
trec-202125,NCT00199212,2
trec-202125,NCT00214149,2
trec-202125,NCT00323479,2
trec-202125,NCT00334542,2
trec-202125,NCT00407888,2
trec-202125,NCT00527293,2
trec-202125,NCT00599989,2
trec-202125,NCT00615602,2
trec-202125,NCT00618657,2
trec-202125,NCT00696527,2
trec-202125,NCT00802932,2
trec-202125,NCT00882089,2
trec-202125,NCT00909909,2
trec-202125,NCT00918892,2
trec-202125,NCT01066507,2
trec-202125,NCT01077154,2
trec-202125,NCT01100489,2
trec-202125,NCT01101438,2
trec-202125,NCT01152606,2
trec-202125,NCT01245712,2
trec-202125,NCT01266642,2
trec-202125,NCT01275677,2
trec-202125,NCT01278212,2
trec-202125,NCT01310530,2
trec-202125,NCT01320488,2
trec-202125,NCT01349322,2
trec-202125,NCT01541878,2
trec-202125,NCT01599039,2
trec-202125,NCT01816555,2
trec-202125,NCT01928589,2
trec-202125,NCT02195960,2
trec-202125,NCT02295033,2
trec-202125,NCT02439554,2
trec-202125,NCT02515110,2
trec-202125,NCT02559362,2
trec-202125,NCT02580799,2
trec-202125,NCT02670577,2
trec-202125,NCT02685332,2
trec-202125,NCT02690636,2
trec-202125,NCT02773784,2
trec-202125,NCT02876497,2
trec-202125,NCT02954471,2
trec-202125,NCT03085368,2
trec-202125,NCT03177902,2
trec-202125,NCT03214419,2
trec-202125,NCT03436069,2
trec-202125,NCT03663153,2
trec-202125,NCT03669952,2
trec-202125,NCT03827317,2
trec-202125,NCT03870620,2
trec-202125,NCT03892655,2
trec-202125,NCT03947736,2
trec-202125,NCT03992521,2
trec-202125,NCT04076111,2
trec-202125,NCT04090164,2
trec-202125,NCT04158505,2
trec-202125,NCT04242277,2
trec-202125,NCT04488614,2
trec-202125,NCT04707287,2
trec-202125,NCT04829890,2
trec-202125,NCT00001378,0
trec-202125,NCT00002528,0
trec-202125,NCT00003830,0
trec-202125,NCT00003906,0
trec-202125,NCT00003953,0
trec-202125,NCT00004533,0
trec-202125,NCT00006421,0
trec-202125,NCT00006425,0
trec-202125,NCT00016432,0
trec-202125,NCT00028340,0
trec-202125,NCT00032383,0
trec-202125,NCT00053898,0
trec-202125,NCT00054301,0
trec-202125,NCT00066573,0
trec-202125,NCT00066690,0
trec-202125,NCT00070317,0
trec-202125,NCT00072293,0
trec-202125,NCT00073073,0
trec-202125,NCT00082667,0
trec-202125,NCT00087178,0
trec-202125,NCT00088829,0
trec-202125,NCT00107211,0
trec-202125,NCT00126464,0
trec-202125,NCT00128362,0
trec-202125,NCT00136708,0
trec-202125,NCT00146536,0
trec-202125,NCT00148681,0
trec-202125,NCT00161291,0
trec-202125,NCT00161980,0
trec-202125,NCT00172068,0
trec-202125,NCT00185744,0
trec-202125,NCT00200174,0
trec-202125,NCT00208871,0
trec-202125,NCT00233974,0
trec-202125,NCT00235937,0
trec-202125,NCT00237133,0
trec-202125,NCT00256217,0
trec-202125,NCT00265759,0
trec-202125,NCT00274170,0
trec-202125,NCT00282035,0
trec-202125,NCT00290732,0
trec-202125,NCT00290745,0
trec-202125,NCT00310882,0
trec-202125,NCT00311129,0
trec-202125,NCT00314405,0
trec-202125,NCT00325598,0
trec-202125,NCT00329017,0
trec-202125,NCT00337064,0
trec-202125,NCT00352872,0
trec-202125,NCT00357006,0
trec-202125,NCT00383110,0
trec-202125,NCT00390455,0
trec-202125,NCT00462891,0
trec-202125,NCT00475761,0
trec-202125,NCT00481754,0
trec-202125,NCT00481845,0
trec-202125,NCT00493870,0
trec-202125,NCT00503750,0
trec-202125,NCT00507611,0
trec-202125,NCT00512070,0
trec-202125,NCT00529737,0
trec-202125,NCT00536718,0
trec-202125,NCT00542191,0
trec-202125,NCT00542451,0
trec-202125,NCT00555919,0
trec-202125,NCT00556777,0
trec-202125,NCT00556907,0
trec-202125,NCT00571987,0
trec-202125,NCT00574301,0
trec-202125,NCT00580333,0
trec-202125,NCT00581529,0
trec-202125,NCT00593346,0
trec-202125,NCT00602108,0
trec-202125,NCT00602316,0
trec-202125,NCT00606931,0
trec-202125,NCT00611104,0
trec-202125,NCT00611624,0
trec-202125,NCT00620087,0
trec-202125,NCT00647790,0
trec-202125,NCT00694577,0
trec-202125,NCT00717886,0
trec-202125,NCT00720642,0
trec-202125,NCT00722683,0
trec-202125,NCT00723294,0
trec-202125,NCT00764322,0
trec-202125,NCT00769379,0
trec-202125,NCT00783419,0
trec-202125,NCT00789581,0
trec-202125,NCT00795782,0
trec-202125,NCT00795899,0
trec-202125,NCT00812968,0
trec-202125,NCT00816244,0
trec-202125,NCT00888589,0
trec-202125,NCT00891969,0
trec-202125,NCT00896857,0
trec-202125,NCT00898937,0
trec-202125,NCT00902954,0
trec-202125,NCT00908531,0
trec-202125,NCT00925652,0
trec-202125,NCT00929591,0
trec-202125,NCT00943644,0
trec-202125,NCT00970983,0
trec-202125,NCT00996632,0
trec-202125,NCT01009437,0
trec-202125,NCT01014715,0
trec-202125,NCT01020279,0
trec-202125,NCT01022476,0
trec-202125,NCT01022905,0
trec-202125,NCT01026584,0
trec-202125,NCT01029873,0
trec-202125,NCT01042548,0
trec-202125,NCT01047358,0
trec-202125,NCT01082211,0
trec-202125,NCT01089374,0
trec-202125,NCT01095913,0
trec-202125,NCT01104727,0
trec-202125,NCT01107860,0
trec-202125,NCT01164748,0
trec-202125,NCT01194869,0
trec-202125,NCT01200537,0
trec-202125,NCT01203839,0
trec-202125,NCT01208519,0
trec-202125,NCT01215162,0
trec-202125,NCT01263613,0
trec-202125,NCT01271439,0
trec-202125,NCT01285440,0
trec-202125,NCT01293032,0
trec-202125,NCT01332539,0
trec-202125,NCT01334021,0
trec-202125,NCT01351909,0
trec-202125,NCT01352091,0
trec-202125,NCT01353222,0
trec-202125,NCT01368263,0
trec-202125,NCT01372618,0
trec-202125,NCT01388777,0
trec-202125,NCT01391806,0
trec-202125,NCT01394575,0
trec-202125,NCT01409811,0
trec-202125,NCT01438073,0
trec-202125,NCT01439711,0
trec-202125,NCT01484483,0
trec-202125,NCT01485913,0
trec-202125,NCT01490892,0
trec-202125,NCT01495676,0
trec-202125,NCT01501487,0
trec-202125,NCT01506557,0
trec-202125,NCT01506700,0
trec-202125,NCT01539681,0
trec-202125,NCT01556243,0
trec-202125,NCT01560663,0
trec-202125,NCT01564849,0
trec-202125,NCT01566799,0
trec-202125,NCT01567137,0
trec-202125,NCT01614184,0
trec-202125,NCT01616875,0
trec-202125,NCT01621529,0
trec-202125,NCT01622361,0
trec-202125,NCT01641406,0
trec-202125,NCT01648608,0
trec-202125,NCT01653964,0
trec-202125,NCT01668381,0
trec-202125,NCT01671943,0
trec-202125,NCT01673919,0
trec-202125,NCT01674140,0
trec-202125,NCT01677455,0
trec-202125,NCT01687790,0
trec-202125,NCT01701076,0
trec-202125,NCT01712893,0
trec-202125,NCT01723124,0
trec-202125,NCT01757327,0
trec-202125,NCT01784302,0
trec-202125,NCT01785420,0
trec-202125,NCT01796041,0
trec-202125,NCT01796444,0
trec-202125,NCT01800552,0
trec-202125,NCT01818739,0
trec-202125,NCT01829139,0
trec-202125,NCT01850628,0
trec-202125,NCT01869192,0
trec-202125,NCT01872975,0
trec-202125,NCT01880580,0
trec-202125,NCT01898351,0
trec-202125,NCT01901094,0
trec-202125,NCT01901991,0
trec-202125,NCT01920139,0
trec-202125,NCT01929395,0
trec-202125,NCT01953588,0
trec-202125,NCT01960803,0
trec-202125,NCT01970670,0
trec-202125,NCT01982448,0
trec-202125,NCT01984866,0
trec-202125,NCT01991457,0
trec-202125,NCT01993498,0
trec-202125,NCT01994200,0
trec-202125,NCT01994343,0
trec-202125,NCT01995500,0
trec-202125,NCT02012634,0
trec-202125,NCT02046057,0
trec-202125,NCT02056756,0
trec-202125,NCT02056886,0
trec-202125,NCT02060253,0
trec-202125,NCT02066532,0
trec-202125,NCT02089854,0
trec-202125,NCT02155244,0
trec-202125,NCT02163291,0
trec-202125,NCT02186470,0
trec-202125,NCT02221999,0
trec-202125,NCT02236572,0
trec-202125,NCT02253719,0
trec-202125,NCT02271737,0
trec-202125,NCT02281812,0
trec-202125,NCT02297698,0
trec-202125,NCT02302196,0
trec-202125,NCT02326974,0
trec-202125,NCT02335957,0
trec-202125,NCT02370797,0
trec-202125,NCT02380209,0
trec-202125,NCT02389673,0
trec-202125,NCT02389686,0
trec-202125,NCT02407080,0
trec-202125,NCT02411916,0
trec-202125,NCT02422199,0
trec-202125,NCT02439112,0
trec-202125,NCT02445391,0
trec-202125,NCT02464982,0
trec-202125,NCT02488187,0
trec-202125,NCT02489617,0
trec-202125,NCT02514837,0
trec-202125,NCT02526771,0
trec-202125,NCT02544282,0
trec-202125,NCT02549677,0
trec-202125,NCT02553798,0
trec-202125,NCT02554851,0
trec-202125,NCT02564848,0
trec-202125,NCT02574546,0
trec-202125,NCT02576106,0
trec-202125,NCT02582762,0
trec-202125,NCT02610920,0
trec-202125,NCT02611453,0
trec-202125,NCT02651142,0
trec-202125,NCT02651844,0
trec-202125,NCT02658149,0
trec-202125,NCT02688348,0
trec-202125,NCT02689427,0
trec-202125,NCT02693535,0
trec-202125,NCT02700776,0
trec-202125,NCT02742051,0
trec-202125,NCT02744053,0
trec-202125,NCT02753972,0
trec-202125,NCT02755272,0
trec-202125,NCT02764541,0
trec-202125,NCT02776462,0
trec-202125,NCT02777164,0
trec-202125,NCT02789163,0
trec-202125,NCT02816125,0
trec-202125,NCT02824575,0
trec-202125,NCT02835820,0
trec-202125,NCT02872064,0
trec-202125,NCT02883049,0
trec-202125,NCT02897700,0
trec-202125,NCT02907918,0
trec-202125,NCT02918474,0
trec-202125,NCT02926729,0
trec-202125,NCT02926911,0
trec-202125,NCT02954874,0
trec-202125,NCT02957747,0
trec-202125,NCT02957968,0
trec-202125,NCT02961790,0
trec-202125,NCT02970097,0
trec-202125,NCT02977468,0
trec-202125,NCT02980965,0
trec-202125,NCT03005522,0
trec-202125,NCT03015532,0
trec-202125,NCT03020888,0
trec-202125,NCT03043794,0
trec-202125,NCT03047122,0
trec-202125,NCT03083288,0
trec-202125,NCT03101683,0
trec-202125,NCT03109522,0
trec-202125,NCT03144037,0
trec-202125,NCT03148015,0
trec-202125,NCT03149965,0
trec-202125,NCT03158441,0
trec-202125,NCT03161353,0
trec-202125,NCT03161834,0
trec-202125,NCT03188393,0
trec-202125,NCT03219476,0
trec-202125,NCT03240224,0
trec-202125,NCT03271723,0
trec-202125,NCT03271957,0
trec-202125,NCT03276845,0
trec-202125,NCT03281902,0
trec-202125,NCT03289039,0
trec-202125,NCT03301350,0
trec-202125,NCT03303352,0
trec-202125,NCT03323658,0
trec-202125,NCT03330015,0
trec-202125,NCT03354611,0
trec-202125,NCT03355261,0
trec-202125,NCT03381092,0
trec-202125,NCT03389204,0
trec-202125,NCT03390608,0
trec-202125,NCT03412643,0
trec-202125,NCT03434951,0
trec-202125,NCT03437837,0
trec-202125,NCT03471494,0
trec-202125,NCT03474016,0
trec-202125,NCT03499353,0
trec-202125,NCT03549715,0
trec-202125,NCT03594383,0
trec-202125,NCT03604315,0
trec-202125,NCT03614364,0
trec-202125,NCT03623945,0
trec-202125,NCT03647631,0
trec-202125,NCT03669705,0
trec-202125,NCT03684408,0
trec-202125,NCT03699280,0
trec-202125,NCT03715413,0
trec-202125,NCT03716180,0
trec-202125,NCT03716232,0
trec-202125,NCT03716245,0
trec-202125,NCT03718442,0
trec-202125,NCT03725059,0
trec-202125,NCT03726879,0
trec-202125,NCT03735511,0
trec-202125,NCT03774862,0
trec-202125,NCT03795012,0
trec-202125,NCT03812393,0
trec-202125,NCT03813706,0
trec-202125,NCT03838913,0
trec-202125,NCT03842358,0
trec-202125,NCT03843346,0
trec-202125,NCT03845647,0
trec-202125,NCT03866382,0
trec-202125,NCT03868475,0
trec-202125,NCT03880097,0
trec-202125,NCT03909282,0
trec-202125,NCT03914625,0
trec-202125,NCT03916744,0
trec-202125,NCT03931551,0
trec-202125,NCT03944226,0
trec-202125,NCT03947242,0
trec-202125,NCT03951324,0
trec-202125,NCT03959085,0
trec-202125,NCT03979508,0
trec-202125,NCT03984695,0
trec-202125,NCT03997890,0
trec-202125,NCT04012502,0
trec-202125,NCT04019678,0
trec-202125,NCT04033172,0
trec-202125,NCT04046159,0
trec-202125,NCT04047758,0
trec-202125,NCT04071223,0
trec-202125,NCT04072653,0
trec-202125,NCT04083027,0
trec-202125,NCT04094896,0
trec-202125,NCT04150679,0
trec-202125,NCT04158518,0
trec-202125,NCT04185311,0
trec-202125,NCT04225858,0
trec-202125,NCT04230109,0
trec-202125,NCT04240548,0
trec-202125,NCT04246606,0
trec-202125,NCT04247035,0
trec-202125,NCT04258813,0
trec-202125,NCT04263298,0
trec-202125,NCT04276337,0
trec-202125,NCT04278690,0
trec-202125,NCT04290793,0
trec-202125,NCT04293562,0
trec-202125,NCT04293796,0
trec-202125,NCT04303715,0
trec-202125,NCT04312360,0
trec-202125,NCT04319757,0
trec-202125,NCT04334785,0
trec-202125,NCT04336436,0
trec-202125,NCT04337658,0
trec-202125,NCT04343079,0
trec-202125,NCT04344353,0
trec-202125,NCT04349527,0
trec-202125,NCT04360941,0
trec-202125,NCT04362462,0
trec-202125,NCT04368481,0
trec-202125,NCT04372927,0
trec-202125,NCT04373239,0
trec-202125,NCT04438577,0
trec-202125,NCT04440683,0
trec-202125,NCT04449146,0
trec-202125,NCT04460625,0
trec-202125,NCT04478669,0
trec-202125,NCT04480437,0
trec-202125,NCT04481113,0
trec-202125,NCT04487561,0
trec-202125,NCT04490590,0
trec-202125,NCT04500262,0
trec-202125,NCT04519515,0
trec-202125,NCT04542629,0
trec-202125,NCT04546399,0
trec-202125,NCT04547907,0
trec-202125,NCT04551495,0
trec-202125,NCT04552158,0
trec-202125,NCT04569747,0
trec-202125,NCT04607473,0
trec-202125,NCT04626986,0
trec-202125,NCT04636710,0
trec-202125,NCT04663113,0
trec-202125,NCT04666961,0
trec-202125,NCT04697043,0
trec-202125,NCT04708288,0
trec-202125,NCT04743089,0
trec-202125,NCT04833790,0
trec-202125,NCT00234403,1
trec-202125,NCT00263198,1
trec-202125,NCT00630032,1
trec-202125,NCT01106521,1
trec-202125,NCT01463007,1
trec-202125,NCT01646346,1
trec-202125,NCT01766297,1
trec-202125,NCT01853748,1
trec-202125,NCT02133417,1
trec-202125,NCT02365714,1
trec-202125,NCT02453737,1
trec-202125,NCT02526498,1
trec-202125,NCT02666261,1
trec-202125,NCT02701244,1
trec-202125,NCT02750826,1
trec-202125,NCT03345420,1
trec-202125,NCT03587740,1
trec-202125,NCT03616626,1
trec-202125,NCT03643861,1
trec-202125,NCT03783273,1
trec-202125,NCT03841266,1
trec-202125,NCT03925233,1
trec-202125,NCT03940248,1
trec-202125,NCT04084730,1
trec-202125,NCT04101656,1
trec-202125,NCT04179370,1
trec-202125,NCT04249440,1
trec-202125,NCT04849871,1
trec-202127,NCT00001729,2
trec-202127,NCT00001854,2
trec-202127,NCT00001982,2
trec-202127,NCT00028275,2
trec-202127,NCT00043303,2
trec-202127,NCT00165919,2
trec-202127,NCT00216775,2
trec-202127,NCT00219999,2
trec-202127,NCT00230854,2
trec-202127,NCT00239252,2
trec-202127,NCT00418639,2
trec-202127,NCT00538811,2
trec-202127,NCT00546715,2
trec-202127,NCT00602784,2
trec-202127,NCT00630006,2
trec-202127,NCT00635804,2
trec-202127,NCT00663208,2
trec-202127,NCT00778843,2
trec-202127,NCT00880763,2
trec-202127,NCT01029873,2
trec-202127,NCT01159613,2
trec-202127,NCT01170962,2
trec-202127,NCT01405560,2
trec-202127,NCT01474811,2
trec-202127,NCT01498068,2
trec-202127,NCT01674725,2
trec-202127,NCT01715415,2
trec-202127,NCT01750515,2
trec-202127,NCT01854528,2
trec-202127,NCT01957319,2
trec-202127,NCT02202980,2
trec-202127,NCT02333292,2
trec-202127,NCT02371408,2
trec-202127,NCT02707952,2
trec-202127,NCT02734173,2
trec-202127,NCT02772003,2
trec-202127,NCT02822794,2
trec-202127,NCT02825212,2
trec-202127,NCT03226717,2
trec-202127,NCT03268317,2
trec-202127,NCT03296930,2
trec-202127,NCT03389061,2
trec-202127,NCT03434470,2
trec-202127,NCT03520660,2
trec-202127,NCT03670251,2
trec-202127,NCT03682549,2
trec-202127,NCT03687229,2
trec-202127,NCT03813498,2
trec-202127,NCT03882307,2
trec-202127,NCT04025944,2
trec-202127,NCT04071353,2
trec-202127,NCT04162938,2
trec-202127,NCT04244383,2
trec-202127,NCT04301882,2
trec-202127,NCT04387526,2
trec-202127,NCT04631640,2
trec-202127,NCT04664894,2
trec-202127,NCT00002177,0
trec-202127,NCT00004842,0
trec-202127,NCT00004851,0
trec-202127,NCT00005657,0
trec-202127,NCT00010816,0
trec-202127,NCT00035633,0
trec-202127,NCT00035789,0
trec-202127,NCT00039962,0
trec-202127,NCT00047333,0
trec-202127,NCT00117533,0
trec-202127,NCT00133276,0
trec-202127,NCT00144313,0
trec-202127,NCT00160940,0
trec-202127,NCT00164060,0
trec-202127,NCT00164073,0
trec-202127,NCT00188240,0
trec-202127,NCT00209898,0
trec-202127,NCT00266318,0
trec-202127,NCT00275938,0
trec-202127,NCT00277238,0
trec-202127,NCT00289718,0
trec-202127,NCT00289744,0
trec-202127,NCT00289770,0
trec-202127,NCT00300807,0
trec-202127,NCT00323804,0
trec-202127,NCT00328549,0
trec-202127,NCT00361179,0
trec-202127,NCT00389376,0
trec-202127,NCT00418054,0
trec-202127,NCT00433108,0
trec-202127,NCT00436579,0
trec-202127,NCT00437684,0
trec-202127,NCT00446134,0
trec-202127,NCT00446940,0
trec-202127,NCT00466271,0
trec-202127,NCT00466336,0
trec-202127,NCT00502970,0
trec-202127,NCT00527540,0
trec-202127,NCT00530972,0
trec-202127,NCT00610597,0
trec-202127,NCT00638144,0
trec-202127,NCT00647283,0
trec-202127,NCT00682591,0
trec-202127,NCT00687180,0
trec-202127,NCT00687544,0
trec-202127,NCT00707772,0
trec-202127,NCT00707850,0
trec-202127,NCT00725205,0
trec-202127,NCT00747539,0
trec-202127,NCT00749645,0
trec-202127,NCT00768157,0
trec-202127,NCT00769730,0
trec-202127,NCT00845676,0
trec-202127,NCT00851981,0
trec-202127,NCT00902902,0
trec-202127,NCT00932971,0
trec-202127,NCT00962338,0
trec-202127,NCT00976781,0
trec-202127,NCT00979979,0
trec-202127,NCT01011010,0
trec-202127,NCT01020279,0
trec-202127,NCT01022099,0
trec-202127,NCT01022476,0
trec-202127,NCT01022905,0
trec-202127,NCT01023217,0
trec-202127,NCT01026584,0
trec-202127,NCT01040039,0
trec-202127,NCT01122797,0
trec-202127,NCT01163240,0
trec-202127,NCT01182272,0
trec-202127,NCT01185028,0
trec-202127,NCT01241227,0
trec-202127,NCT01254994,0
trec-202127,NCT01287702,0
trec-202127,NCT01289652,0
trec-202127,NCT01360892,0
trec-202127,NCT01386619,0
trec-202127,NCT01453075,0
trec-202127,NCT01461954,0
trec-202127,NCT01501162,0
trec-202127,NCT01517529,0
trec-202127,NCT01534286,0
trec-202127,NCT01548690,0
trec-202127,NCT01600976,0
trec-202127,NCT01629095,0
trec-202127,NCT01655121,0
trec-202127,NCT01661842,0
trec-202127,NCT01707472,0
trec-202127,NCT01721265,0
trec-202127,NCT01726465,0
trec-202127,NCT01747772,0
trec-202127,NCT01772121,0
trec-202127,NCT01789008,0
trec-202127,NCT01831037,0
trec-202127,NCT01856205,0
trec-202127,NCT01857505,0
trec-202127,NCT01889849,0
trec-202127,NCT01894269,0
trec-202127,NCT01905254,0
trec-202127,NCT01918631,0
trec-202127,NCT01931826,0
trec-202127,NCT01938781,0
trec-202127,NCT01938820,0
trec-202127,NCT01943617,0
trec-202127,NCT01949467,0
trec-202127,NCT01953458,0
trec-202127,NCT01957618,0
trec-202127,NCT01964742,0
trec-202127,NCT01980745,0
trec-202127,NCT01991457,0
trec-202127,NCT01993498,0
trec-202127,NCT01994200,0
trec-202127,NCT01994343,0
trec-202127,NCT01995500,0
trec-202127,NCT02008214,0
trec-202127,NCT02044523,0
trec-202127,NCT02057003,0
trec-202127,NCT02060058,0
trec-202127,NCT02069678,0
trec-202127,NCT02084160,0
trec-202127,NCT02086838,0
trec-202127,NCT02101177,0
trec-202127,NCT02112890,0
trec-202127,NCT02124044,0
trec-202127,NCT02130193,0
trec-202127,NCT02161952,0
trec-202127,NCT02194998,0
trec-202127,NCT02196064,0
trec-202127,NCT02210715,0
trec-202127,NCT02249988,0
trec-202127,NCT02261662,0
trec-202127,NCT02261987,0
trec-202127,NCT02348502,0
trec-202127,NCT02360852,0
trec-202127,NCT02364336,0
trec-202127,NCT02393365,0
trec-202127,NCT02412592,0
trec-202127,NCT02416440,0
trec-202127,NCT02430181,0
trec-202127,NCT02438917,0
trec-202127,NCT02463019,0
trec-202127,NCT02463331,0
trec-202127,NCT02473341,0
trec-202127,NCT02508298,0
trec-202127,NCT02527707,0
trec-202127,NCT02555943,0
trec-202127,NCT02628691,0
trec-202127,NCT02650011,0
trec-202127,NCT02650271,0
trec-202127,NCT02669966,0
trec-202127,NCT02684448,0
trec-202127,NCT02689986,0
trec-202127,NCT02698995,0
trec-202127,NCT02704338,0
trec-202127,NCT02707601,0
trec-202127,NCT02751996,0
trec-202127,NCT02781571,0
trec-202127,NCT02782247,0
trec-202127,NCT02813057,0
trec-202127,NCT02816658,0
trec-202127,NCT02831296,0
trec-202127,NCT02874066,0
trec-202127,NCT02878863,0
trec-202127,NCT02883049,0
trec-202127,NCT02888106,0
trec-202127,NCT02902185,0
trec-202127,NCT02950077,0
trec-202127,NCT02952924,0
trec-202127,NCT02959359,0
trec-202127,NCT02968641,0
trec-202127,NCT02991638,0
trec-202127,NCT03018821,0
trec-202127,NCT03032536,0
trec-202127,NCT03066128,0
trec-202127,NCT03097952,0
trec-202127,NCT03115177,0
trec-202127,NCT03123653,0
trec-202127,NCT03126396,0
trec-202127,NCT03138239,0
trec-202127,NCT03158818,0
trec-202127,NCT03158857,0
trec-202127,NCT03224949,0
trec-202127,NCT03234218,0
trec-202127,NCT03267069,0
trec-202127,NCT03282474,0
trec-202127,NCT03349008,0
trec-202127,NCT03355014,0
trec-202127,NCT03363451,0
trec-202127,NCT03392519,0
trec-202127,NCT03407066,0
trec-202127,NCT03415334,0
trec-202127,NCT03420144,0
trec-202127,NCT03483519,0
trec-202127,NCT03486899,0
trec-202127,NCT03486912,0
trec-202127,NCT03488589,0
trec-202127,NCT03600714,0
trec-202127,NCT03639207,0
trec-202127,NCT03643172,0
trec-202127,NCT03695250,0
trec-202127,NCT03702218,0
trec-202127,NCT03702998,0
trec-202127,NCT03740789,0
trec-202127,NCT03765268,0
trec-202127,NCT03777969,0
trec-202127,NCT03792919,0
trec-202127,NCT03802994,0
trec-202127,NCT03875027,0
trec-202127,NCT03895294,0
trec-202127,NCT03914625,0
trec-202127,NCT03933384,0
trec-202127,NCT03935906,0
trec-202127,NCT03954327,0
trec-202127,NCT03968276,0
trec-202127,NCT03987503,0
trec-202127,NCT03993925,0
trec-202127,NCT03994172,0
trec-202127,NCT03996668,0
trec-202127,NCT04032860,0
trec-202127,NCT04033887,0
trec-202127,NCT04037995,0
trec-202127,NCT04044651,0
trec-202127,NCT04063839,0
trec-202127,NCT04068246,0
trec-202127,NCT04073927,0
trec-202127,NCT04087239,0
trec-202127,NCT04128358,0
trec-202127,NCT04149847,0
trec-202127,NCT04172506,0
trec-202127,NCT04178759,0
trec-202127,NCT04203199,0
trec-202127,NCT04203875,0
trec-202127,NCT04211142,0
trec-202127,NCT04227925,0
trec-202127,NCT04250792,0
trec-202127,NCT04261010,0
trec-202127,NCT04269330,0
trec-202127,NCT04293562,0
trec-202127,NCT04322981,0
trec-202127,NCT04323904,0
trec-202127,NCT04328597,0
trec-202127,NCT04353180,0
trec-202127,NCT04356404,0
trec-202127,NCT04371276,0
trec-202127,NCT04396067,0
trec-202127,NCT04412863,0
trec-202127,NCT04437953,0
trec-202127,NCT04439084,0
trec-202127,NCT04442581,0
trec-202127,NCT04453501,0
trec-202127,NCT04476563,0
trec-202127,NCT04481633,0
trec-202127,NCT04502745,0
trec-202127,NCT04510246,0
trec-202127,NCT04525833,0
trec-202127,NCT04535869,0
trec-202127,NCT04570254,0
trec-202127,NCT04600479,0
trec-202127,NCT04625322,0
trec-202127,NCT04628572,0
trec-202127,NCT04628650,0
trec-202127,NCT04680598,0
trec-202127,NCT04718597,0
trec-202127,NCT04768517,0
trec-202127,NCT04775069,0
trec-202127,NCT04798625,0
trec-202127,NCT04810156,0
trec-202127,NCT04856085,0
trec-202127,NCT04861571,0
trec-202127,NCT00040027,1
trec-202127,NCT00056862,1
trec-202127,NCT00084279,1
trec-202127,NCT00128271,1
trec-202127,NCT00148837,1
trec-202127,NCT00148863,1
trec-202127,NCT00152581,1
trec-202127,NCT00154869,1
trec-202127,NCT00157534,1
trec-202127,NCT00286663,1
trec-202127,NCT00421434,1
trec-202127,NCT00436787,1
trec-202127,NCT00449124,1
trec-202127,NCT00489385,1
trec-202127,NCT00528528,1
trec-202127,NCT00630084,1
trec-202127,NCT00686777,1
trec-202127,NCT00687999,1
trec-202127,NCT00704522,1
trec-202127,NCT00704717,1
trec-202127,NCT00705666,1
trec-202127,NCT00709228,1
trec-202127,NCT00718172,1
trec-202127,NCT00720434,1
trec-202127,NCT00723242,1
trec-202127,NCT00725842,1
trec-202127,NCT00727259,1
trec-202127,NCT00751426,1
trec-202127,NCT00788918,1
trec-202127,NCT00842205,1
trec-202127,NCT00901524,1
trec-202127,NCT00905632,1
trec-202127,NCT00938860,1
trec-202127,NCT00954993,1
trec-202127,NCT00956982,1
trec-202127,NCT00957866,1
trec-202127,NCT00977054,1
trec-202127,NCT00980161,1
trec-202127,NCT00998621,1
trec-202127,NCT00998985,1
trec-202127,NCT01055821,1
trec-202127,NCT01056172,1
trec-202127,NCT01062659,1
trec-202127,NCT01074008,1
trec-202127,NCT01091077,1
trec-202127,NCT01120795,1
trec-202127,NCT01121731,1
trec-202127,NCT01128010,1
trec-202127,NCT01144936,1
trec-202127,NCT01157975,1
trec-202127,NCT01164384,1
trec-202127,NCT01178996,1
trec-202127,NCT01182298,1
trec-202127,NCT01193361,1
trec-202127,NCT01195181,1
trec-202127,NCT01258101,1
trec-202127,NCT01273948,1
trec-202127,NCT01292161,1
trec-202127,NCT01297270,1
trec-202127,NCT01332552,1
trec-202127,NCT01336010,1
trec-202127,NCT01360268,1
trec-202127,NCT01364090,1
trec-202127,NCT01391117,1
trec-202127,NCT01402583,1
trec-202127,NCT01403181,1
trec-202127,NCT01425970,1
trec-202127,NCT01437969,1
trec-202127,NCT01443923,1
trec-202127,NCT01448044,1
trec-202127,NCT01455090,1
trec-202127,NCT01459913,1
trec-202127,NCT01465516,1
trec-202127,NCT01467505,1
trec-202127,NCT01482767,1
trec-202127,NCT01500616,1
trec-202127,NCT01514890,1
trec-202127,NCT01528735,1
trec-202127,NCT01529073,1
trec-202127,NCT01537900,1
trec-202127,NCT01544920,1
trec-202127,NCT01563536,1
trec-202127,NCT01565889,1
